chr	start	end	name	score	strand	feature_type_top	feature_types	transcript_type_top	gene_name	gene_id	base_feature_id	X10R_IN_1	X10R_IN_2	X10R_IP_1	X10R_IP_2	DMSO_IN_1	DMSO_IN_2	DMSO_IP_1	DMSO_IP_2	padj	pval	stat	log2FoldChange
chr22	42981731	42981831	8810819	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	35	126	254	1002	10	32	0.838551199755921	0.713200762679005	-0.367560781237675	-0.187195619718362
chr22	42937447	42937547	8810376	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	26	26	254	1002	5	11	0.83989297974492	0.715785082394296	-0.364097662326905	-0.285943484565524
chr22	43007522	43007622	8811077	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	33	107	254	1002	9	17	0.83989297974492	0.715279949836848	0.364774220903632	0.217395034255911
chr22	46053920	46054020	8733169	0	+	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336103	0	18	80	241	4	35	103	316	0.844533640541824	0.722642187267746	0.354929794115601	0.274871949722925
chr22	50297578	50297678	8823855	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	26	30	59	457	22	33	0.844533640541824	0.721999655981419	0.355787573369668	0.30968415497876
chr22	38863515	38863615	8799837	0	-	UTR3	UTR3:EXON_MRNA	protein_coding	CBX6	ENSG00000183741.13	339103	14	91	20	43	4	117	7	30	0.844533640541824	0.720702258013053	0.357520398657149	0.38563505184284
chr22	23396065	23396164	8760277	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337414	42	281	48	112	44	505	41	105	0.844533640541824	0.722307638517016	0.355376384062698	0.248033159953592
chr22	23397346	23397444	8760290	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337414	42	281	21	54	44	505	21	39	0.84989321467762	0.729638037400093	0.345607062750124	0.278276282100555
chr22	43007922	43008022	8811081	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	13	47	254	1002	3	9	0.84989321467762	0.7296561332475	0.34558298732056	0.226498046118302
chr22	41847446	41847546	8723959	0	+	INTRON	INTRON	protein_coding	SREBF2	ENSG00000198911.14	335702	921	2208	17	16	472	1115	4	7	0.84989321467762	0.729201781716282	0.346187535198395	0.237626751817335
chr22	42572190	42572289	8808015	0	-	INTRON	INTRON	lncRNA	RRP7BP	ENSG00000291035.2	339507	142	479	14	43	124	483	11	25	0.84989321467762	0.730148809860498	0.344927587818439	0.158008323931593
chr22	36351652	36351752	8792941	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	12	17	112	384	3	19	0.850874126045094	0.731722508738092	-0.342835112921826	-0.196025063744361
chr22	43014420	43014520	8811146	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	162	212	254	1002	29	82	0.855493026251203	0.737164523479344	-0.335610608057143	-0.205961584292763
chr22	31623182	31623281	8780277	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	13	44	191	581	14	15	0.855493026251203	0.737156456673409	0.335621304037429	0.200162892040214
chr22	42269238	42269338	8807132	0	-	INTRON	INTRON	protein_coding	TCF20	ENSG00000100207.21	339471	432	1220	21	17	258	834	5	12	0.856244491010151	0.738547653757897	0.333777247344114	0.22774852597713
chr22	44998848	44998948	8817650	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	23	24	368	1625	36	76	0.856377024477994	0.739397688660124	0.332651069603698	0.194126426340768
chr22	28884466	28884566	8690812	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	ZNRF3	ENSG00000183579.17	333854	448	1413	17	52	192	674	6	21	0.857770079185246	0.741636877837085	-0.329686470299046	-0.168624464194412
chr22	19430839	19430939	8752653	0	-	INTRON	INTRON	protein_coding	HIRA	ENSG00000100084.15	336984	83	288	13	23	98	295	7	20	0.857770079185246	0.74207428671782	0.329107696922553	0.191787842503097
chr22	45002846	45002946	8817690	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	11	9	368	1625	17	49	0.858266868160015	0.744450061217494	-0.325966024091738	-0.211032369999371
chr22	46815705	46815804	8736399	0	+	INTRON	INTRON	protein_coding	TBC1D22A	ENSG00000054611.15	336250	52	324	39	31	52	265	16	23	0.858266868160015	0.745022463531469	0.325209573536205	0.295733802427703
chr22	20491713	20491812	8756069	0	-	INTRON	INTRON	protein_coding	KLHL22	ENSG00000099910.18	337203	63	253	30	30	81	323	22	25	0.858266868160015	0.746007243284323	0.323908586220374	0.242281087053744
chr22	49785293	49785393	8822139	0	-	INTRON	INTRON	protein_coding	BRD1	ENSG00000100425.21	339997	8	59	24	89	6	50	12	45	0.858266868160015	0.744986640168493	0.325256909955404	0.257282504372158
chr22	42994527	42994627	8810947	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	26	77	254	1002	3	20	0.858266868160015	0.746190782283449	0.323666174485824	0.187446940276576
chr22	50384716	50384815	8744789	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336424	385	1000	19	47	388	919	16	25	0.859085638350941	0.747640680111257	0.321751868521771	0.164627843615035
chr22	23914015	23914115	8761849	0	-	INTRON	INTRON	lncRNA	ENSG00000290199	ENSG00000290199.2	337529	240	508	21	16	330	1165	19	43	0.860335065082184	0.751361156086244	-0.316845080182232	-0.189635867931056
chr22	36386107	36386207	8793286	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	31	50	112	384	18	37	0.860335065082184	0.750004793322069	-0.318633043582805	-0.142628616301202
chr22	19119032	19119131	8750230	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	40	35	106	306	10	20	0.860335065082184	0.750277051835103	0.318274069669185	0.18241892363878
chr22	42994227	42994327	8810944	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	24	40	254	1002	4	15	0.860335065082184	0.751684502739331	-0.316418992880113	-0.206073690671736
chr22	23396853	23396952	8760285	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337414	42	281	48	81	44	505	53	120	0.866249961027919	0.758898911840931	-0.3069270334366	-0.237968569703306
chr22	46061311	46061411	8733249	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	31	268	127	1742	61	255	0.866249961027919	0.757720165605423	0.308475992161773	0.196528066656158
chr22	50297977	50298077	8823859	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	22	46	59	457	21	50	0.866249961027919	0.759085017395599	0.306682544525348	0.208528038909589
chr22	19986886	19986986	8754662	0	-	INTRON	INTRON	protein_coding	ARVCF	ENSG00000099889.15	337114	6	47	25	76	2	82	15	62	0.870478120918015	0.7635379393963	0.300838118889704	0.314413389977524
chr22	25373767	25373867	8763352	0	-	SS5_PROX	SS5_PROX:INTRON	lncRNA	ENSG00000290796	ENSG00000290796.1	337613	13	82	18	30	14	94	16	32	0.871902858653076	0.766355133202917	-0.297145886480027	-0.268049868929766
chr22	42978433	42978533	8810786	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	19	34	254	1002	1	17	0.871902858653076	0.76623404028068	-0.29730450799662	-0.221430530402445
chr22	19117135	19117235	8750211	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	26	33	106	306	4	21	0.871902858653076	0.768172495738185	0.294766190238674	0.159473364864941
chr22	25066757	25066857	8680930	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333542	272	774	13	23	342	1073	10	23	0.871902858653076	0.768532932111732	0.294294425296183	0.153018586576192
chr22	42949343	42949443	8810495	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	17	44	254	1002	2	16	0.871902858653076	0.767717393317212	-0.295361954625166	-0.18692963451225
chr22	31628763	31628863	8780333	0	-	INTRON	INTRON	protein_coding	PISD	ENSG00000241878.13	338332	218	668	18	86	191	581	13	47	0.874136390954755	0.772754593034744	0.2887736561019	0.151728508768942
chr22	19115838	19115938	8750198	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	14	24	106	306	4	15	0.874136390954755	0.772681075515851	-0.288869721007883	-0.156200491440165
chr22	23399183	23399283	8760309	0	-	SS5_PROX	SS5_PROX:INTRON	lncRNA	ENSG00000290920:ZDHHC8BP	ENSG00000290920.2:ENSG00000133519.14	337416	10	53	22	50	4	122	13	59	0.874136390954755	0.771757717417791	0.290076494907769	0.305924245322683
chr22	46071383	46071483	8733350	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	29	282	127	1742	61	261	0.87578161491237	0.774961394638953	0.28589127745357	0.182584021027019
chr22	45007844	45007944	8817740	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	18	31	368	1625	25	102	0.875846234539319	0.776659869543655	0.283674459273912	0.135967753330418
chr22	19116836	19116936	8750208	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	29	54	106	306	8	26	0.875846234539319	0.777275910892712	0.28287075840269	0.126986168052374
chr22	50408570	50408670	8745030	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336429	94	264	21	25	145	314	14	41	0.875846234539319	0.776334541670105	-0.28409896296778	-0.150248963361732
chr22	50186345	50186445	8744019	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	TRABD	ENSG00000170638.11	336380	6	49	59	207	5	63	46	122	0.876745684244248	0.779580569753262	0.279865665750319	0.229986029885714
chr22	46770440	46770540	8735942	0	+	INTRON	INTRON	protein_coding	TBC1D22A	ENSG00000054611.15	336244	55	240	13	26	39	175	7	18	0.876745684244248	0.778949859857351	-0.280687809211893	-0.191368543890389
chr22	44982357	44982457	8817485	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	30	44	368	1625	55	124	0.879492637190515	0.786419443073166	0.270963060675153	0.134285306660771
chr22	46070685	46070785	8733343	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	68	886	127	1742	156	761	0.879492637190515	0.789361090548318	0.267140363961657	0.171439099022875
chr22	49780606	49780706	8822092	0	-	INTRON	INTRON	protein_coding	BRD1	ENSG00000100425.21	339997	8	59	34	87	6	50	23	61	0.879492637190515	0.790267728309343	-0.265962969384629	-0.223766861650737
chr22	50433406	50433502	8745288	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336445	1	36	27	26	7	85	29	69	0.879492637190515	0.79033444888426	0.265876338069313	0.354423063724472
chr22	41833758	41833858	8723822	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	SREBF2	ENSG00000198911.14	335702	921	2208	68	168	472	1115	20	66	0.879492637190515	0.788488780178065	0.268273529318864	0.123154866961683
chr22	50186245	50186345	8744018	0	+	SS5_PROX	SS5_PROX:INTRON	protein_coding	TRABD	ENSG00000170638.11	336380	6	49	78	100	5	63	44	88	0.879492637190515	0.787715052072785	0.269278920769725	0.277614786725098
chr22	42916655	42916755	8810168	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	24	31	254	1002	1	13	0.879492637190515	0.788557753647785	0.268183917554431	0.213603616512518
chr22	42984930	42985030	8810851	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	17	30	254	1002	4	9	0.879492637190515	0.788489768756474	-0.268272244922048	-0.191086087503377
chr22	42980232	42980332	8810804	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	12	21	254	1002	2	5	0.879492637190515	0.788391243216847	0.268400255042256	0.218478355239547
chr22	42971635	42971735	8810718	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	29	78	254	1002	3	22	0.879492637190515	0.78635934856206	0.271041195115528	0.158526545431914
chr22	41842550	41842650	8723910	0	+	INTRON	INTRON	protein_coding	SREBF2	ENSG00000198911.14	335702	921	2208	27	65	472	1115	6	38	0.879492637190515	0.786726249904983	-0.270564178463325	-0.163359015964694
chr22	49855586	49855686	8742655	0	+	INTRON	INTRON	protein_coding	ZBED4	ENSG00000100426.9	336279	181	423	19	45	122	276	8	28	0.880557528514961	0.79204788003021	-0.263652266646498	-0.130963249712697
chr22	49858281	49858381	8742682	0	+	INTRON	INTRON	protein_coding	ZBED4	ENSG00000100426.9	336279	181	423	12	25	122	276	3	19	0.885180694733702	0.796966811066082	-0.257274584265345	-0.156659804289772
chr22	42984330	42984430	8810845	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	13	23	254	1002	5	4	0.886985754407787	0.799354000321107	-0.254183237035518	-0.218782889935088
chr22	46066995	46067095	8733306	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	10	55	127	1742	20	47	0.889583430957232	0.802459280502658	0.250165608150341	0.203441405006149
chr22	24982455	24982555	8680082	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333531	300	968	32	33	200	602	7	25	0.893778195631256	0.807011068392139	0.244283749402874	0.14584862866248
chr22	23398606	23398701	8760303	0	-	INTRON	INTRON	lncRNA	ENSG00000290920:ZDHHC8BP	ENSG00000290920.2:ENSG00000133519.14	337416	10	53	22	38	4	122	21	66	0.895390395391845	0.8092359930861	-0.241411767750799	-0.27165428406121
chr22	24157402	24157502	8675749	0	+	INTRON	INTRON	protein_coding	CABIN1	ENSG00000099991.19	333313	37	153	16	26	35	182	10	21	0.896755448134826	0.811240109008567	0.23882651509286	0.177072282897087
chr22	20491812	20491910	8756070	0	-	INTRON	INTRON	protein_coding	KLHL22	ENSG00000099910.18	337203	63	253	40	43	81	323	24	54	0.904381171534974	0.81891559690538	0.228939940394726	0.14260848713331
chr22	46803215	46803315	8736274	0	+	INTRON	INTRON	protein_coding	TBC1D22A	ENSG00000054611.15	336250	52	324	16	42	52	265	9	27	0.905550927260637	0.820777852914566	0.226544628345652	0.143169325922836
chr22	20494077	20494175	8756093	0	-	INTRON	INTRON	protein_coding	KLHL22	ENSG00000099910.18	337203	63	253	30	53	81	323	25	47	0.905550927260637	0.821530738133362	0.225576605318632	0.12399833849485
chr22	46071084	46071184	8733347	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	43	393	127	1742	117	401	0.906281445453477	0.822972068594781	-0.223724001745702	-0.158716625378292
chr22	42269738	42269838	8807137	0	-	INTRON	INTRON	protein_coding	TCF20	ENSG00000100207.21	339471	432	1220	71	100	258	834	28	50	0.911492213720472	0.828486909034587	0.216642567951536	0.103289460343009
chr22	31183951	31184051	8700678	0	+	INTRON	INTRON	protein_coding	RNF185	ENSG00000138942.18	334253	296	794	42	56	234	674	20	48	0.912618561675064	0.831829025896657	-0.212356363960646	-0.0966704651993314
chr22	43014020	43014120	8811142	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	21	56	254	1002	4	13	0.912618561675064	0.831311674208452	0.213019600932744	0.129194660446702
chr22	24155003	24155103	8675725	0	+	INTRON	INTRON	protein_coding	CABIN1	ENSG00000099991.19	333313	37	153	17	34	35	182	14	32	0.912618561675064	0.831862795478731	-0.212313075122252	-0.142970615220221
chr22	23396558	23396656	8760282	0	-	INTRON	INTRON	lncRNA	ENSG00000290920	ENSG00000290920.2	337414	42	281	32	84	44	505	27	95	0.916784871987768	0.836448053308428	0.206438943609874	0.13273691915079
chr22	42985430	42985530	8810856	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	24	93	254	1002	9	18	0.918783570660393	0.83906094124742	-0.203094793331386	-0.121243660795361
chr22	42988329	42988429	8810885	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	23	80	254	1002	6	20	0.920263078711744	0.841202676760563	-0.200355350255633	-0.110290359077283
chr22	44994751	44994850	8817609	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	11	23	368	1625	32	58	0.92167077706436	0.843281252210948	-0.19769813085916	-0.108066539336792
chr22	38397815	38397908	8798591	0	-	INTRON	INTRON	lncRNA	ENSG00000291015	ENSG00000291015.2	338995	1	12	72	103	2	10	40	66	0.923450314842566	0.845702779744137	0.194604244774035	0.209157883441877
chr22	50306653	50306752	8823946	0	-	INTRON	INTRON	protein_coding	PLXNB2	ENSG00000196576.17	340242	43	253	44	84	59	457	42	103	0.923525164020325	0.846729312818313	0.193293249425025	0.124150208062843
chr22	19116537	19116636	8750205	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	12	20	106	306	4	9	0.923525164020325	0.847358140183597	0.192490332092788	0.115356347473039
chr22	44975061	44975161	8817412	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	27	40	368	1625	49	120	0.927870078395604	0.852938989590461	0.185369805633971	0.0903753666870286
chr22	44998449	44998549	8817646	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	6	15	368	1625	19	37	0.927870078395604	0.852603238224556	-0.185797916822621	-0.107375701116774
chr22	45007344	45007444	8817735	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	19	48	368	1625	41	149	0.92824390429801	0.854080087202035	-0.183915063774766	-0.0767525713932547
chr22	44999348	44999448	8817655	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	14	33	368	1625	33	97	0.928585820919873	0.856727990587899	-0.180540846169541	-0.0811234280942078
chr22	46762848	46762948	8735866	0	+	SS5_ADJ	SS5_ADJ:SS5_PROX:INTRON	protein_coding	TBC1D22A	ENSG00000054611.15	336244	55	240	43	62	39	175	16	41	0.928585820919873	0.858383456451704	0.178432335808748	0.113132194225684
chr22	20491418	20491516	8756066	0	-	INTRON	INTRON	protein_coding	KLHL22	ENSG00000099910.18	337203	63	253	16	26	81	323	9	32	0.928585820919873	0.855275958993874	0.182390909919892	0.105958594861655
chr22	41847246	41847346	8723957	0	+	INTRON	INTRON	protein_coding	SREBF2	ENSG00000198911.14	335702	921	2208	22	35	472	1115	6	15	0.928585820919873	0.858054731567697	0.178850958058275	0.0958217828003933
chr22	23204726	23204826	8671508	0	+	INTRON	INTRON	protein_coding	BCR	ENSG00000186716.22	333081	142	729	19	34	95	464	8	17	0.928585820919873	0.85707137669548	0.180103421333168	0.109946081068748
chr22	49854788	49854888	8742647	0	+	INTRON	INTRON	protein_coding	ZBED4	ENSG00000100426.9	336279	181	423	21	27	122	276	4	20	0.931729475468984	0.86208990127156	0.173714423867034	0.0952388406075377
chr22	38864811	38864911	8799850	0	-	UTR3	UTR3:EXON_MRNA	protein_coding	CBX6	ENSG00000183741.13	339103	14	91	20	42	4	117	14	30	0.932137889794042	0.863268595530909	-0.172214885815009	-0.197321159047958
chr22	44993451	44993551	8817596	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	12	52	368	1625	34	119	0.932510073040895	0.864414406195125	0.170757553488946	0.076474962076506
chr22	46815804	46815904	8736400	0	+	INTRON	INTRON	protein_coding	TBC1D22A	ENSG00000054611.15	336250	52	324	25	21	52	265	12	26	0.933318675999044	0.865965781854783	-0.168784968794698	-0.146178127314542
chr22	45007944	45008044	8817741	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	16	72	368	1625	39	178	0.933322950200667	0.868654433144975	0.165367880610811	0.0762980048418502
chr22	46061809	46061909	8733254	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	13	132	127	1742	30	143	0.933322950200667	0.86932562770185	0.16451514181804	0.100790246842339
chr22	19115139	19115239	8750191	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	16	30	106	306	8	13	0.933322950200667	0.868232363312186	-0.165904173148731	-0.0883909616606622
chr22	16602515	16602615	8658980	0	+	SS5_PROX	SS5_PROX:INTRON	lncRNA	TPTEP1	ENSG00000290418.2	332343	66	203	20	35	46	160	10	19	0.933322950200667	0.870780690651138	0.162666924305253	0.0994230443868238
chr22	16603310	16603410	8658988	0	+	INTRON	INTRON	lncRNA	TPTEP1	ENSG00000290418.2	332343	66	203	30	33	46	160	11	24	0.933322950200667	0.870779016624506	0.162669050329471	0.107219294874071
chr22	23233909	23234009	8671800	0	+	INTRON	INTRON	protein_coding	BCR	ENSG00000186716.22	333081	142	729	12	19	95	464	6	11	0.933322950200667	0.86949647764442	-0.164298099626556	-0.113547912278789
chr22	46069987	46070087	8733336	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	40	223	127	1742	69	260	0.934942312680798	0.873897969241158	0.158709225717708	0.105942471065011
chr22	42986730	42986830	8810869	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	39	71	254	1002	5	22	0.934942312680798	0.873323440636458	0.15943845886916	0.0959718556917178
chr22	44975361	44975461	8817415	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	6	18	368	1625	19	36	0.938191842903411	0.877741337561696	0.153833096042142	0.0875890940585897
chr22	42932849	42932949	8810330	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	30	125	254	1002	4	33	0.938722460668527	0.879044228632899	0.152180937346073	0.0870481344686127
chr22	42990528	42990628	8810907	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	12	41	254	1002	4	9	0.939237160754486	0.880333112013011	-0.150546950036738	-0.0999238853308468
chr22	19120628	19120728	8750246	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	15	37	106	306	4	18	0.942498003038265	0.884199157489507	0.145648146904858	0.0769516801277808
chr22	42994727	42994827	8810949	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	67	82	254	1002	9	35	0.943631640688329	0.886073353326756	-0.143274551619207	-0.0954556589495781
chr22	43014220	43014320	8811144	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	33	106	254	1002	5	28	0.947166467089514	0.890206284360763	0.138043189027109	0.0732598617239278
chr22	42269438	42269538	8807134	0	-	INTRON	INTRON	protein_coding	TCF20	ENSG00000100207.21	339471	432	1220	89	77	258	834	24	61	0.949004348398268	0.893564231825173	0.13379556810621	0.0791306193621506
chr22	42986330	42986430	8810865	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	18	51	254	1002	5	12	0.949004348398268	0.893538549512963	-0.133828045577783	-0.0834674962133189
chr22	44753725	44753825	8728230	0	+	INTRON	INTRON	protein_coding	ARHGAP8	ENSG00000241484.11	335938	124	311	33	64	119	375	26	50	0.949957147727386	0.895277483725896	0.131629332098423	0.0530375148543402
chr22	46071283	46071383	8733349	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	106	576	127	1742	190	612	0.950326514737636	0.896442021633956	0.130157243318898	0.0933520234092426
chr22	20581312	20581412	8667389	0	+	INTRON	INTRON	protein_coding	MED15	ENSG00000099917.18	332730	9	110	12	69	5	117	10	27	0.954082742139637	0.900804925783042	0.12464459018394	0.129412623065559
chr22	25069956	25070056	8680962	0	+	INTRON	INTRON	protein_coding	KIAA1671	ENSG00000197077.15	333542	272	774	13	16	342	1073	6	24	0.956176082992386	0.903602827570124	0.12111136487819	0.0686456547834543
chr22	46062109	46062208	8733257	0	+	INTRON	INTRON	lncRNA	MIRLET7BHG	ENSG00000197182.17	336111	57	781	19	139	127	1742	44	162	0.957764778453646	0.905926994052805	-0.118177529482735	-0.0797993844900799
chr22	44972662	44972762	8817388	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	7	19	368	1625	22	45	0.959340789418261	0.909099975140173	-0.114173857404769	-0.0624079122234394
chr22	20580515	20580615	8667381	0	+	INTRON	INTRON	protein_coding	MED15	ENSG00000099917.18	332730	9	110	37	35	5	117	19	27	0.959340789418261	0.90989023326268	0.113176995674795	0.154870045959468
chr22	19118533	19118632	8750225	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	13	20	106	306	2	14	0.959340789418261	0.909550808665314	-0.113605144968087	-0.0681449121141808
chr22	19116237	19116337	8750202	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	18	37	106	306	7	18	0.960431195480275	0.91257465824844	-0.109791593381317	-0.0534512876145881
chr22	20581512	20581611	8667391	0	+	INTRON	INTRON	protein_coding	MED15	ENSG00000099917.18	332730	9	110	32	55	5	117	16	44	0.960431195480275	0.912001602137644	0.110514183280413	0.127111821269885
chr22	42994927	42995027	8810951	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	30	26	254	1002	5	10	0.960667525551279	0.913624528166036	-0.108467917870447	-0.0896693429559789
chr22	50405092	50405192	8744995	0	+	INTRON	INTRON	protein_coding	PPP6R2	ENSG00000100239.17	336427	154	558	27	25	127	547	13	23	0.961258238587936	0.9150121377624	0.10671871148468	0.0684224831416252
chr22	44997149	44997249	8817633	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	7	23	368	1625	20	53	0.961297002562137	0.916191157479396	0.105232708114779	0.0532284548949532
chr22	42939547	42939647	8810397	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	13	37	254	1002	2	11	0.961297002562137	0.916700749865955	-0.104590504277843	-0.0682220233880249
chr22	44030349	44030449	8726102	0	+	INTRON	INTRON	protein_coding	PARVB	ENSG00000188677.15	335863	104	448	42	45	124	417	22	47	0.961753091237392	0.917961928148404	0.103001313914811	0.0597820196664426
chr22	45007744	45007844	8817739	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	34	31	368	1625	56	118	0.963457425327808	0.921244084527363	0.0988667306744579	0.060075837550801
chr22	42990428	42990528	8810906	0	-	INTRON	INTRON	protein_coding	PACSIN2	ENSG00000100266.20	339621	729	3708	55	48	254	1002	10	16	0.963457425327808	0.92073174868858	-0.0995120149653702	-0.0795113661336855
chr22	44995050	44995150	8817612	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	10	12	368	1625	19	36	0.964487063149413	0.923057206484919	0.0965834418695396	0.0607267971953826
chr22	19120429	19120529	8750244	0	-	INTRON	INTRON	protein_coding	DGCR2	ENSG00000070413.22	336826	186	536	20	37	106	306	7	19	0.96453327314352	0.923930068346241	-0.095484415477069	-0.0461475873518504
chr22	36373224	36373324	8793157	0	-	INTRON	INTRON	protein_coding	MYH9	ENSG00000100345.24	338610	143	470	50	54	112	384	18	49	0.967094588279529	0.927214399072126	0.0913501141603044	0.0468136189388534
chr22	45007544	45007644	8817737	0	-	INTRON	INTRON	protein_coding	PHF21B	ENSG00000056487.18	339822	132	402	26	39	368	1625	63	91	0.969020276364469	0.931545970096266	0.0858999263043969	0.0501827614041525
